Column1,AREA,OCC_CODE,AREA_NAME,TOT_EMP,OCC_TITLE,NORM_EMP
25069,16974,49-2096,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",270.0,"Electronic Equipment Installers and Repairers, Motor Vehicles",27.0
25070,16974,49-2097,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",850.0,Electronic Home Entertainment Equipment Installers and Repairers,85.0
25071,16974,49-2098,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1560.0,Security and Fire Alarm Systems Installers,156.0
25072,16974,49-3011,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",3540.0,Aircraft Mechanics and Service Technicians,354.0
25073,16974,49-3021,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",4660.0,Automotive Body and Related Repairers,466.0
25075,16974,49-3023,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",14360.0,Automotive Service Technicians and Mechanics,1436.0
25076,16974,49-3031,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",4790.0,Bus and Truck Mechanics and Diesel Engine Specialists,479.0
25077,16974,49-3042,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1380.0,"Mobile Heavy Equipment Mechanics, Except Engines",138.0
25079,16974,49-3052,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",150.0,Motorcycle Mechanics,15.0
25080,16974,49-3053,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",210.0,Outdoor Power Equipment and Other Small Engine Mechanics,21.0
25081,16974,49-3093,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1860.0,Tire Repairers and Changers,186.0
25083,16974,49-9012,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",740.0,"Control and Valve Installers and Repairers, Except Mechanical Door",74.0
25084,16974,49-9021,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",3920.0,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",392.0
25085,16974,49-9031,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1400.0,Home Appliance Repairers,140.0
25086,16974,49-9041,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",6300.0,Industrial Machinery Mechanics,630.0
25087,16974,49-9043,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1770.0,"Maintenance Workers, Machinery",177.0
25088,16974,49-9044,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",810.0,Millwrights,81.0
25089,16974,49-9051,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1480.0,Electrical Power-Line Installers and Repairers,148.0
25090,16974,49-9052,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1680.0,Telecommunications Line Installers and Repairers,168.0
25091,16974,49-9061,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",360.0,Camera and Photographic Equipment Repairers,36.0
25092,16974,49-9062,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",590.0,Medical Equipment Repairers,59.0
25094,16974,49-9071,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",34370.0,"Maintenance and Repair Workers, General",3437.0
25095,16974,49-9091,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",920.0,"Coin, Vending, and Amusement Machine Servicers and Repairers",92.0
25096,16974,49-9094,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",360.0,Locksmiths and Safe Repairers,36.0
25098,16974,49-9098,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1630.0,"Helpers--Installation, Maintenance, and Repair Workers",163.0
25099,16974,49-9099,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",6190.0,"Installation, Maintenance, and Repair Workers, All Other",619.0
25101,16974,51-1011,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",12880.0,First-Line Supervisors of Production and Operating Workers,1288.0
25103,16974,51-2021,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",720.0,"Coil Winders, Tapers, and Finishers",72.0
25104,16974,51-2028,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",3280.0,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",328.0
25105,16974,51-2031,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",850.0,Engine and Other Machine Assemblers,85.0
25106,16974,51-2041,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",680.0,Structural Metal Fabricators and Fitters,68.0
25109,16974,51-2098,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",38310.0,"Assemblers and Fabricators, All Other, Including Team Assemblers",3831.0
25110,16974,51-3011,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",5230.0,Bakers,523.0
25111,16974,51-3021,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",5720.0,Butchers and Meat Cutters,572.0
25112,16974,51-3022,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1060.0,"Meat, Poultry, and Fish Cutters and Trimmers",106.0
25113,16974,51-3023,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",2050.0,Slaughterers and Meat Packers,205.0
25114,16974,51-3091,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",230.0,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",23.0
25115,16974,51-3092,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",5000.0,Food Batchmakers,500.0
25116,16974,51-3093,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",970.0,Food Cooking Machine Operators and Tenders,97.0
25118,16974,51-4011,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",2280.0,"Computer-Controlled Machine Tool Operators, Metal and Plastic",228.0
25119,16974,51-4012,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",490.0,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",49.0
25120,16974,51-4021,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",990.0,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",99.0
25121,16974,51-4022,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",390.0,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",39.0
25122,16974,51-4023,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",400.0,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",40.0
25123,16974,51-4031,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",5660.0,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",566.0
25124,16974,51-4032,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",210.0,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",21.0
25125,16974,51-4033,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1550.0,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",155.0
25126,16974,51-4034,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1450.0,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",145.0
25127,16974,51-4035,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",420.0,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",42.0
25128,16974,51-4041,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",18160.0,Machinists,1816.0
25129,16974,51-4051,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",570.0,Metal-Refining Furnace Operators and Tenders,57.0
25130,16974,51-4052,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",270.0,"Pourers and Casters, Metal",27.0
25131,16974,51-4061,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",260.0,"Model Makers, Metal and Plastic",26.0
25134,16974,51-4072,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",2460.0,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",246.0
25135,16974,51-4081,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",4220.0,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",422.0
25136,16974,51-4111,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",2760.0,Tool and Die Makers,276.0
25137,16974,51-4121,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",5610.0,"Welders, Cutters, Solderers, and Brazers",561.0
25138,16974,51-4122,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",590.0,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",59.0
25139,16974,51-4191,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",330.0,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",33.0
25140,16974,51-4193,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1350.0,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",135.0
25142,16974,51-4199,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",300.0,"Metal Workers and Plastic Workers, All Other",30.0
25143,16974,51-5111,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",670.0,Prepress Technicians and Workers,67.0
25144,16974,51-5112,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",5800.0,Printing Press Operators,580.0
25145,16974,51-5113,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1220.0,Print Binding and Finishing Workers,122.0
25146,16974,51-6011,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",5280.0,Laundry and Dry-Cleaning Workers,528.0
25148,16974,51-6031,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",2450.0,Sewing Machine Operators,245.0
25149,16974,51-6041,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",210.0,Shoe and Leather Workers and Repairers,21.0
25151,16974,51-6052,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",350.0,"Tailors, Dressmakers, and Custom Sewers",35.0
25152,16974,51-6061,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",100.0,Textile Bleaching and Dyeing Machine Operators and Tenders,10.0
25153,16974,51-6062,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",100.0,"Textile Cutting Machine Setters, Operators, and Tenders",10.0
25155,16974,51-6093,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",720.0,Upholsterers,72.0
25156,16974,51-6099,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",120.0,"Textile, Apparel, and Furnishings Workers, All Other",12.0
25157,16974,51-7011,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1520.0,Cabinetmakers and Bench Carpenters,152.0
25158,16974,51-7021,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",140.0,Furniture Finishers,14.0
25160,16974,51-7042,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",340.0,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",34.0
25161,16974,51-8012,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",220.0,Power Distributors and Dispatchers,22.0
25162,16974,51-8013,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",440.0,Power Plant Operators,44.0
25163,16974,51-8021,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1540.0,Stationary Engineers and Boiler Operators,154.0
25164,16974,51-8031,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1170.0,Water and Wastewater Treatment Plant and System Operators,117.0
25165,16974,51-8091,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",540.0,Chemical Plant and System Operators,54.0
25166,16974,51-8092,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",410.0,Gas Plant Operators,41.0
25169,16974,51-9011,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",940.0,Chemical Equipment Operators and Tenders,94.0
25172,16974,51-9022,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",300.0,"Grinding and Polishing Workers, Hand",30.0
25173,16974,51-9023,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",3920.0,"Mixing and Blending Machine Setters, Operators, and Tenders",392.0
25174,16974,51-9031,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",160.0,"Cutters and Trimmers, Hand",16.0
25175,16974,51-9032,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1210.0,"Cutting and Slicing Machine Setters, Operators, and Tenders",121.0
25176,16974,51-9041,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",650.0,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",65.0
25178,16974,51-9061,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",15180.0,"Inspectors, Testers, Sorters, Samplers, and Weighers",1518.0
25179,16974,51-9071,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",720.0,Jewelers and Precious Stone and Metal Workers,72.0
25180,16974,51-9081,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",650.0,Dental Laboratory Technicians,65.0
25181,16974,51-9082,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",300.0,Medical Appliance Technicians,30.0
25182,16974,51-9083,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1080.0,Ophthalmic Laboratory Technicians,108.0
25183,16974,51-9111,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",13250.0,Packaging and Filling Machine Operators and Tenders,1325.0
25184,16974,51-9121,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1560.0,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",156.0
25185,16974,51-9122,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",1160.0,"Painters, Transportation Equipment",116.0
25186,16974,51-9123,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",210.0,"Painting, Coating, and Decorating Workers",21.0
25187,16974,51-9151,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",400.0,Photographic Process Workers and Processing Machine Operators,40.0
25188,16974,51-9191,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",320.0,Adhesive Bonding Machine Operators and Tenders,32.0
25189,16974,51-9192,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",340.0,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",34.0
25190,16974,51-9193,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",130.0,Cooling and Freezing Equipment Operators and Tenders,13.0
25191,16974,51-9194,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",320.0,Etchers and Engravers,32.0
25192,16974,51-9195,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",740.0,"Molders, Shapers, and Casters, Except Metal and Plastic",74.0
25193,16974,51-9196,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",2500.0,"Paper Goods Machine Setters, Operators, and Tenders",250.0
25194,16974,51-9197,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",240.0,Tire Builders,24.0
25195,16974,51-9198,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",8360.0,Helpers--Production Workers,836.0
25196,16974,51-9199,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",33970.0,"Production Workers, All Other",3397.0
25198,16974,53-1011,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",430.0,Aircraft Cargo Handling Supervisors,43.0
25199,16974,53-1048,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",8590.0,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",859.0
25200,16974,53-2011,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",6830.0,"Airline Pilots, Copilots, and Flight Engineers",683.0
25201,16974,53-2012,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",720.0,Commercial Pilots,72.0
25203,16974,53-2022,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",130.0,Airfield Operations Specialists,13.0
25204,16974,53-2031,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",11610.0,Flight Attendants,1161.0
25205,16974,53-3011,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",320.0,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",32.0
25206,16974,53-3021,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",6500.0,"Bus Drivers, Transit and Intercity",650.0
